Date,Day_Month,Quarter,Season
9/9/05,9-Sep,Q3,Fall
9/11/05,11-Sep,Q3,Fall
9/12/05,12-Sep,Q3,Fall
9/13/05,13-Sep,Q3,Fall
9/14/05,14-Sep,Q3,Fall
9/15/05,15-Sep,Q3,Fall
9/16/05,16-Sep,Q3,Fall
9/19/05,19-Sep,Q3,Fall
9/20/05,20-Sep,Q3,Fall
9/21/05,21-Sep,Q3,Fall
9/22/05,22-Sep,Q3,Fall
9/23/05,23-Sep,Q3,Fall
9/26/05,26-Sep,Q3,Fall
9/27/05,27-Sep,Q3,Fall
9/28/05,28-Sep,Q3,Fall
9/29/05,29-Sep,Q3,Fall
9/30/05,30-Sep,Q3,Fall
10/1/05,1-Oct,Q4,Fall
10/2/05,2-Oct,Q4,Fall
10/3/05,3-Oct,Q4,Fall
10/5/05,5-Oct,Q4,Fall
10/6/05,6-Oct,Q4,Fall
10/8/05,8-Oct,Q4,Fall
10/10/05,10-Oct,Q4,Fall
10/11/05,11-Oct,Q4,Fall
10/13/05,13-Oct,Q4,Fall
10/14/05,14-Oct,Q4,Fall
10/17/05,17-Oct,Q4,Fall
10/18/05,18-Oct,Q4,Fall
10/19/05,19-Oct,Q4,Fall
10/20/05,20-Oct,Q4,Fall
10/21/05,21-Oct,Q4,Fall
10/24/05,24-Oct,Q4,Fall
10/25/05,25-Oct,Q4,Fall
10/26/05,26-Oct,Q4,Fall
10/27/05,27-Oct,Q4,Fall
10/28/05,28-Oct,Q4,Fall
10/31/05,31-Oct,Q4,Fall
11/1/05,1-Nov,Q4,Fall
11/2/05,2-Nov,Q4,Fall
11/3/05,3-Nov,Q4,Fall
11/4/05,4-Nov,Q4,Fall
11/5/05,5-Nov,Q4,Fall
11/7/05,7-Nov,Q4,Fall
11/8/05,8-Nov,Q4,Fall
11/10/05,10-Nov,Q4,Fall
11/11/05,11-Nov,Q4,Fall
11/14/05,14-Nov,Q4,Fall
11/15/05,15-Nov,Q4,Fall
11/16/05,16-Nov,Q4,Fall
11/17/05,17-Nov,Q4,Fall
11/18/05,18-Nov,Q4,Fall
11/21/05,21-Nov,Q4,Fall
11/22/05,22-Nov,Q4,Fall
11/23/05,23-Nov,Q4,Fall
11/25/05,25-Nov,Q4,Fall
11/28/05,28-Nov,Q4,Fall
11/29/05,29-Nov,Q4,Fall
11/30/05,30-Nov,Q4,Fall
12/1/05,1-Dec,Q4,Winter
12/4/05,4-Dec,Q4,Winter
12/5/05,5-Dec,Q4,Winter
12/7/05,7-Dec,Q4,Winter
12/8/05,8-Dec,Q4,Winter
12/9/05,9-Dec,Q4,Winter
12/10/05,10-Dec,Q4,Winter
12/12/05,12-Dec,Q4,Winter
12/13/05,13-Dec,Q4,Winter
12/14/05,14-Dec,Q4,Winter
12/15/05,15-Dec,Q4,Winter
12/16/05,16-Dec,Q4,Winter
12/19/05,19-Dec,Q4,Winter
12/20/05,20-Dec,Q4,Winter
12/21/05,21-Dec,Q4,Winter
12/22/05,22-Dec,Q4,Winter
12/23/05,23-Dec,Q4,Winter
12/27/05,27-Dec,Q4,Winter
12/28/05,28-Dec,Q4,Winter
12/29/05,29-Dec,Q4,Winter
12/30/05,30-Dec,Q4,Winter
1/2/06,2-Jan,Q1,Winter
1/3/06,3-Jan,Q1,Winter
1/5/06,5-Jan,Q1,Winter
1/6/06,6-Jan,Q1,Winter
1/8/06,8-Jan,Q1,Winter
1/9/06,9-Jan,Q1,Winter
1/11/06,11-Jan,Q1,Winter
1/12/06,12-Jan,Q1,Winter
1/13/06,13-Jan,Q1,Winter
1/17/06,17-Jan,Q1,Winter
1/18/06,18-Jan,Q1,Winter
1/19/06,19-Jan,Q1,Winter
1/20/06,20-Jan,Q1,Winter
1/23/06,23-Jan,Q1,Winter
1/24/06,24-Jan,Q1,Winter
1/25/06,25-Jan,Q1,Winter
1/26/06,26-Jan,Q1,Winter
1/27/06,27-Jan,Q1,Winter
1/30/06,30-Jan,Q1,Winter
1/31/06,31-Jan,Q1,Winter
2/2/06,2-Feb,Q1,Winter
2/3/06,3-Feb,Q1,Winter
2/5/06,5-Feb,Q1,Winter
2/6/06,6-Feb,Q1,Winter
2/8/06,8-Feb,Q1,Winter
2/10/06,10-Feb,Q1,Winter
2/11/06,11-Feb,Q1,Winter
2/13/06,13-Feb,Q1,Winter
2/14/06,14-Feb,Q1,Winter
2/15/06,15-Feb,Q1,Winter
2/16/06,16-Feb,Q1,Winter
2/17/06,17-Feb,Q1,Winter
2/21/06,21-Feb,Q1,Winter
2/22/06,22-Feb,Q1,Winter
2/23/06,23-Feb,Q1,Winter
2/24/06,24-Feb,Q1,Winter
2/27/06,27-Feb,Q1,Winter
2/28/06,28-Feb,Q1,Winter
3/1/06,1-Mar,Q1,Spring
3/2/06,2-Mar,Q1,Spring
3/3/06,3-Mar,Q1,Spring
3/4/06,4-Mar,Q1,Spring
3/5/06,5-Mar,Q1,Spring
3/7/06,7-Mar,Q1,Spring
3/8/06,8-Mar,Q1,Spring
3/10/06,10-Mar,Q1,Spring
3/11/06,11-Mar,Q1,Spring
3/13/06,13-Mar,Q1,Spring
3/14/06,14-Mar,Q1,Spring
3/15/06,15-Mar,Q1,Spring
3/16/06,16-Mar,Q1,Spring
3/17/06,17-Mar,Q1,Spring
3/20/06,20-Mar,Q1,Spring
3/21/06,21-Mar,Q1,Spring
3/22/06,22-Mar,Q1,Spring
3/23/06,23-Mar,Q1,Spring
3/24/06,24-Mar,Q1,Spring
3/27/06,27-Mar,Q1,Spring
3/28/06,28-Mar,Q1,Spring
3/29/06,29-Mar,Q1,Spring
3/30/06,30-Mar,Q1,Spring
3/31/06,31-Mar,Q1,Spring
4/1/06,1-Apr,Q2,Spring
4/4/06,4-Apr,Q2,Spring
4/5/06,5-Apr,Q2,Spring
4/8/06,8-Apr,Q2,Spring
4/10/06,10-Apr,Q2,Spring
4/12/06,12-Apr,Q2,Spring
4/13/06,13-Apr,Q2,Spring
4/17/06,17-Apr,Q2,Spring
4/18/06,18-Apr,Q2,Spring
4/19/06,19-Apr,Q2,Spring
4/20/06,20-Apr,Q2,Spring
4/21/06,21-Apr,Q2,Spring
4/24/06,24-Apr,Q2,Spring
4/25/06,25-Apr,Q2,Spring
4/26/06,26-Apr,Q2,Spring
4/27/06,27-Apr,Q2,Spring
4/28/06,28-Apr,Q2,Spring
5/1/06,1-May,Q2,Spring
5/4/06,4-May,Q2,Spring
5/5/06,5-May,Q2,Spring
5/6/06,6-May,Q2,Spring
5/7/06,7-May,Q2,Spring
5/9/06,9-May,Q2,Spring
5/10/06,10-May,Q2,Spring
5/12/06,12-May,Q2,Spring
5/15/06,15-May,Q2,Spring
5/16/06,16-May,Q2,Spring
5/17/06,17-May,Q2,Spring
5/18/06,18-May,Q2,Spring
5/19/06,19-May,Q2,Spring
5/22/06,22-May,Q2,Spring
5/23/06,23-May,Q2,Spring
5/24/06,24-May,Q2,Spring
5/25/06,25-May,Q2,Spring
5/26/06,26-May,Q2,Spring
5/30/06,30-May,Q2,Spring
5/31/06,31-May,Q2,Spring
6/1/06,1-Jun,Q2,Summer
6/2/06,2-Jun,Q2,Summer
6/3/06,3-Jun,Q2,Summer
6/4/06,4-Jun,Q2,Summer
6/6/06,6-Jun,Q2,Summer
6/7/06,7-Jun,Q2,Summer
6/9/06,9-Jun,Q2,Summer
6/10/06,10-Jun,Q2,Summer
6/11/06,11-Jun,Q2,Summer
6/12/06,12-Jun,Q2,Summer
6/13/06,13-Jun,Q2,Summer
6/14/06,14-Jun,Q2,Summer
6/15/06,15-Jun,Q2,Summer
6/16/06,16-Jun,Q2,Summer
6/19/06,19-Jun,Q2,Summer
6/20/06,20-Jun,Q2,Summer
6/21/06,21-Jun,Q2,Summer
6/22/06,22-Jun,Q2,Summer
6/23/06,23-Jun,Q2,Summer
6/26/06,26-Jun,Q2,Summer
6/27/06,27-Jun,Q2,Summer
6/28/06,28-Jun,Q2,Summer
6/29/06,29-Jun,Q2,Summer
6/30/06,30-Jun,Q2,Summer
7/2/06,2-Jul,Q3,Summer
7/3/06,3-Jul,Q3,Summer
7/4/06,4-Jul,Q3,Summer
7/6/06,6-Jul,Q3,Summer
7/7/06,7-Jul,Q3,Summer
7/8/06,8-Jul,Q3,Summer
7/9/06,9-Jul,Q3,Summer
7/11/06,11-Jul,Q3,Summer
7/12/06,12-Jul,Q3,Summer
7/13/06,13-Jul,Q3,Summer
7/14/06,14-Jul,Q3,Summer
7/17/06,17-Jul,Q3,Summer
7/18/06,18-Jul,Q3,Summer
7/19/06,19-Jul,Q3,Summer
7/20/06,20-Jul,Q3,Summer
7/21/06,21-Jul,Q3,Summer
7/24/06,24-Jul,Q3,Summer
7/25/06,25-Jul,Q3,Summer
7/26/06,26-Jul,Q3,Summer
7/27/06,27-Jul,Q3,Summer
7/28/06,28-Jul,Q3,Summer
7/31/06,31-Jul,Q3,Summer
8/2/06,2-Aug,Q3,Summer
8/3/06,3-Aug,Q3,Summer
8/5/06,5-Aug,Q3,Summer
8/6/06,6-Aug,Q3,Summer
8/8/06,8-Aug,Q3,Summer
8/9/06,9-Aug,Q3,Summer
8/11/06,11-Aug,Q3,Summer
8/12/06,12-Aug,Q3,Summer
8/14/06,14-Aug,Q3,Summer
8/15/06,15-Aug,Q3,Summer
8/16/06,16-Aug,Q3,Summer
8/17/06,17-Aug,Q3,Summer
8/18/06,18-Aug,Q3,Summer
8/21/06,21-Aug,Q3,Summer
8/22/06,22-Aug,Q3,Summer
8/23/06,23-Aug,Q3,Summer
8/24/06,24-Aug,Q3,Summer
8/25/06,25-Aug,Q3,Summer
8/28/06,28-Aug,Q3,Summer
8/29/06,29-Aug,Q3,Summer
8/30/06,30-Aug,Q3,Summer
8/31/06,31-Aug,Q3,Summer
9/1/06,1-Sep,Q3,Fall
9/2/06,2-Sep,Q3,Fall
9/3/06,3-Sep,Q3,Fall
9/5/06,5-Sep,Q3,Fall
9/6/06,6-Sep,Q3,Fall
9/8/06,8-Sep,Q3,Fall
9/10/06,10-Sep,Q3,Fall
9/11/06,11-Sep,Q3,Fall
9/13/06,13-Sep,Q3,Fall
9/14/06,14-Sep,Q3,Fall
9/15/06,15-Sep,Q3,Fall
9/18/06,18-Sep,Q3,Fall
9/19/06,19-Sep,Q3,Fall
9/20/06,20-Sep,Q3,Fall
9/21/06,21-Sep,Q3,Fall
9/22/06,22-Sep,Q3,Fall
9/25/06,25-Sep,Q3,Fall
9/26/06,26-Sep,Q3,Fall
9/27/06,27-Sep,Q3,Fall
9/28/06,28-Sep,Q3,Fall
9/29/06,29-Sep,Q3,Fall
10/1/06,1-Oct,Q4,Fall
10/2/06,2-Oct,Q4,Fall
10/3/06,3-Oct,Q4,Fall
10/4/06,4-Oct,Q4,Fall
10/5/06,5-Oct,Q4,Fall
10/7/06,7-Oct,Q4,Fall
10/8/06,8-Oct,Q4,Fall
10/10/06,10-Oct,Q4,Fall
10/11/06,11-Oct,Q4,Fall
10/13/06,13-Oct,Q4,Fall
10/16/06,16-Oct,Q4,Fall
10/17/06,17-Oct,Q4,Fall
10/18/06,18-Oct,Q4,Fall
10/19/06,19-Oct,Q4,Fall
10/20/06,20-Oct,Q4,Fall
10/23/06,23-Oct,Q4,Fall
10/24/06,24-Oct,Q4,Fall
10/25/06,25-Oct,Q4,Fall
10/26/06,26-Oct,Q4,Fall
10/27/06,27-Oct,Q4,Fall
10/30/06,30-Oct,Q4,Fall
10/31/06,31-Oct,Q4,Fall
11/1/06,1-Nov,Q4,Fall
11/4/06,4-Nov,Q4,Fall
11/5/06,5-Nov,Q4,Fall
11/7/06,7-Nov,Q4,Fall
11/8/06,8-Nov,Q4,Fall
11/9/06,9-Nov,Q4,Fall
11/10/06,10-Nov,Q4,Fall
11/12/06,12-Nov,Q4,Fall
11/13/06,13-Nov,Q4,Fall
11/14/06,14-Nov,Q4,Fall
11/15/06,15-Nov,Q4,Fall
11/16/06,16-Nov,Q4,Fall
11/17/06,17-Nov,Q4,Fall
11/20/06,20-Nov,Q4,Fall
11/21/06,21-Nov,Q4,Fall
11/22/06,22-Nov,Q4,Fall
11/24/06,24-Nov,Q4,Fall
11/27/06,27-Nov,Q4,Fall
11/28/06,28-Nov,Q4,Fall
11/29/06,29-Nov,Q4,Fall
11/30/06,30-Nov,Q4,Fall
12/1/06,1-Dec,Q4,Winter
12/4/06,4-Dec,Q4,Winter
12/5/06,5-Dec,Q4,Winter
12/6/06,6-Dec,Q4,Winter
12/7/06,7-Dec,Q4,Winter
12/9/06,9-Dec,Q4,Winter
12/10/06,10-Dec,Q4,Winter
12/12/06,12-Dec,Q4,Winter
12/13/06,13-Dec,Q4,Winter
12/14/06,14-Dec,Q4,Winter
12/15/06,15-Dec,Q4,Winter
12/18/06,18-Dec,Q4,Winter
12/19/06,19-Dec,Q4,Winter
12/20/06,20-Dec,Q4,Winter
12/21/06,21-Dec,Q4,Winter
12/22/06,22-Dec,Q4,Winter
12/26/06,26-Dec,Q4,Winter
12/27/06,27-Dec,Q4,Winter
12/28/06,28-Dec,Q4,Winter
12/29/06,29-Dec,Q4,Winter
1/2/07,2-Jan,Q1,Winter
1/3/07,3-Jan,Q1,Winter
1/5/07,5-Jan,Q1,Winter
1/6/07,6-Jan,Q1,Winter
1/8/07,8-Jan,Q1,Winter
1/10/07,10-Jan,Q1,Winter
1/11/07,11-Jan,Q1,Winter
1/16/07,16-Jan,Q1,Winter
1/17/07,17-Jan,Q1,Winter
1/18/07,18-Jan,Q1,Winter
1/19/07,19-Jan,Q1,Winter
1/22/07,22-Jan,Q1,Winter
1/23/07,23-Jan,Q1,Winter
1/24/07,24-Jan,Q1,Winter
1/25/07,25-Jan,Q1,Winter
1/26/07,26-Jan,Q1,Winter
1/29/07,29-Jan,Q1,Winter
1/30/07,30-Jan,Q1,Winter
1/31/07,31-Jan,Q1,Winter
2/2/07,2-Feb,Q1,Winter
2/3/07,3-Feb,Q1,Winter
2/4/07,4-Feb,Q1,Winter
2/5/07,5-Feb,Q1,Winter
2/7/07,7-Feb,Q1,Winter
2/8/07,8-Feb,Q1,Winter
2/10/07,10-Feb,Q1,Winter
2/11/07,11-Feb,Q1,Winter
2/13/07,13-Feb,Q1,Winter
2/14/07,14-Feb,Q1,Winter
2/15/07,15-Feb,Q1,Winter
2/16/07,16-Feb,Q1,Winter
2/20/07,20-Feb,Q1,Winter
2/21/07,21-Feb,Q1,Winter
2/22/07,22-Feb,Q1,Winter
2/23/07,23-Feb,Q1,Winter
2/26/07,26-Feb,Q1,Winter
2/27/07,27-Feb,Q1,Winter
2/28/07,28-Feb,Q1,Winter
3/1/07,1-Mar,Q1,Spring
3/4/07,4-Mar,Q1,Spring
3/5/07,5-Mar,Q1,Spring
3/7/07,7-Mar,Q1,Spring
3/8/07,8-Mar,Q1,Spring
3/10/07,10-Mar,Q1,Spring
3/12/07,12-Mar,Q1,Spring
3/13/07,13-Mar,Q1,Spring
3/14/07,14-Mar,Q1,Spring
3/15/07,15-Mar,Q1,Spring
3/16/07,16-Mar,Q1,Spring
3/19/07,19-Mar,Q1,Spring
3/20/07,20-Mar,Q1,Spring
3/21/07,21-Mar,Q1,Spring
3/22/07,22-Mar,Q1,Spring
3/23/07,23-Mar,Q1,Spring
3/26/07,26-Mar,Q1,Spring
3/27/07,27-Mar,Q1,Spring
3/28/07,28-Mar,Q1,Spring
3/29/07,29-Mar,Q1,Spring
3/30/07,30-Mar,Q1,Spring
4/1/07,1-Apr,Q2,Spring
4/4/07,4-Apr,Q2,Spring
4/5/07,5-Apr,Q2,Spring
4/6/07,6-Apr,Q2,Spring
4/9/07,9-Apr,Q2,Spring
4/10/07,10-Apr,Q2,Spring
4/12/07,12-Apr,Q2,Spring
4/13/07,13-Apr,Q2,Spring
4/16/07,16-Apr,Q2,Spring
4/17/07,17-Apr,Q2,Spring
4/18/07,18-Apr,Q2,Spring
4/19/07,19-Apr,Q2,Spring
4/20/07,20-Apr,Q2,Spring
4/23/07,23-Apr,Q2,Spring
4/24/07,24-Apr,Q2,Spring
4/25/07,25-Apr,Q2,Spring
4/26/07,26-Apr,Q2,Spring
4/27/07,27-Apr,Q2,Spring
4/30/07,30-Apr,Q2,Spring
5/1/07,1-May,Q2,Spring
5/2/07,2-May,Q2,Spring
5/3/07,3-May,Q2,Spring
5/4/07,4-May,Q2,Spring
5/6/07,6-May,Q2,Spring
5/7/07,7-May,Q2,Spring
5/9/07,9-May,Q2,Spring
5/10/07,10-May,Q2,Spring
5/11/07,11-May,Q2,Spring
5/12/07,12-May,Q2,Spring
5/14/07,14-May,Q2,Spring
5/15/07,15-May,Q2,Spring
5/16/07,16-May,Q2,Spring
5/17/07,17-May,Q2,Spring
5/18/07,18-May,Q2,Spring
5/21/07,21-May,Q2,Spring
5/22/07,22-May,Q2,Spring
5/23/07,23-May,Q2,Spring
5/24/07,24-May,Q2,Spring
5/25/07,25-May,Q2,Spring
5/29/07,29-May,Q2,Spring
5/30/07,30-May,Q2,Spring
5/31/07,31-May,Q2,Spring
6/2/07,2-Jun,Q2,Summer
6/3/07,3-Jun,Q2,Summer
6/6/07,6-Jun,Q2,Summer
6/7/07,7-Jun,Q2,Summer
6/8/07,8-Jun,Q2,Summer
6/9/07,9-Jun,Q2,Summer
6/11/07,11-Jun,Q2,Summer
6/12/07,12-Jun,Q2,Summer
6/13/07,13-Jun,Q2,Summer
6/14/07,14-Jun,Q2,Summer
6/15/07,15-Jun,Q2,Summer
6/18/07,18-Jun,Q2,Summer
6/19/07,19-Jun,Q2,Summer
6/20/07,20-Jun,Q2,Summer
6/21/07,21-Jun,Q2,Summer
6/22/07,22-Jun,Q2,Summer
6/25/07,25-Jun,Q2,Summer
6/26/07,26-Jun,Q2,Summer
6/27/07,27-Jun,Q2,Summer
6/28/07,28-Jun,Q2,Summer
6/29/07,29-Jun,Q2,Summer
7/2/07,2-Jul,Q3,Summer
7/3/07,3-Jul,Q3,Summer
7/5/07,5-Jul,Q3,Summer
7/6/07,6-Jul,Q3,Summer
7/8/07,8-Jul,Q3,Summer
7/9/07,9-Jul,Q3,Summer
7/11/07,11-Jul,Q3,Summer
7/12/07,12-Jul,Q3,Summer
7/13/07,13-Jul,Q3,Summer
7/16/07,16-Jul,Q3,Summer
7/17/07,17-Jul,Q3,Summer
7/18/07,18-Jul,Q3,Summer
7/19/07,19-Jul,Q3,Summer
7/20/07,20-Jul,Q3,Summer
7/23/07,23-Jul,Q3,Summer
7/24/07,24-Jul,Q3,Summer
7/25/07,25-Jul,Q3,Summer
7/26/07,26-Jul,Q3,Summer
7/27/07,27-Jul,Q3,Summer
7/30/07,30-Jul,Q3,Summer
7/31/07,31-Jul,Q3,Summer
8/1/07,1-Aug,Q3,Summer
8/2/07,2-Aug,Q3,Summer
8/3/07,3-Aug,Q3,Summer
8/5/07,5-Aug,Q3,Summer
8/6/07,6-Aug,Q3,Summer
8/8/07,8-Aug,Q3,Summer
8/10/07,10-Aug,Q3,Summer
8/11/07,11-Aug,Q3,Summer
8/13/07,13-Aug,Q3,Summer
8/14/07,14-Aug,Q3,Summer
8/15/07,15-Aug,Q3,Summer
8/16/07,16-Aug,Q3,Summer
8/17/07,17-Aug,Q3,Summer
8/20/07,20-Aug,Q3,Summer
8/21/07,21-Aug,Q3,Summer
8/22/07,22-Aug,Q3,Summer
8/23/07,23-Aug,Q3,Summer
8/24/07,24-Aug,Q3,Summer
8/27/07,27-Aug,Q3,Summer
8/28/07,28-Aug,Q3,Summer
8/29/07,29-Aug,Q3,Summer
8/30/07,30-Aug,Q3,Summer
8/31/07,31-Aug,Q3,Summer
9/1/07,1-Sep,Q3,Fall
9/2/07,2-Sep,Q3,Fall
9/3/07,3-Sep,Q3,Fall
9/4/07,4-Sep,Q3,Fall
9/5/07,5-Sep,Q3,Fall
9/7/07,7-Sep,Q3,Fall
9/8/07,8-Sep,Q3,Fall
9/10/07,10-Sep,Q3,Fall
9/11/07,11-Sep,Q3,Fall
9/13/07,13-Sep,Q3,Fall
9/14/07,14-Sep,Q3,Fall
9/17/07,17-Sep,Q3,Fall
9/18/07,18-Sep,Q3,Fall
9/19/07,19-Sep,Q3,Fall
9/20/07,20-Sep,Q3,Fall
9/21/07,21-Sep,Q3,Fall
9/24/07,24-Sep,Q3,Fall
9/25/07,25-Sep,Q3,Fall
9/26/07,26-Sep,Q3,Fall
9/27/07,27-Sep,Q3,Fall
9/28/07,28-Sep,Q3,Fall
10/1/07,1-Oct,Q4,Fall
10/4/07,4-Oct,Q4,Fall
10/5/07,5-Oct,Q4,Fall
10/7/07,7-Oct,Q4,Fall
10/8/07,8-Oct,Q4,Fall
10/9/07,9-Oct,Q4,Fall
10/10/07,10-Oct,Q4,Fall
10/12/07,12-Oct,Q4,Fall
10/15/07,15-Oct,Q4,Fall
10/16/07,16-Oct,Q4,Fall
10/17/07,17-Oct,Q4,Fall
10/18/07,18-Oct,Q4,Fall
10/19/07,19-Oct,Q4,Fall
10/22/07,22-Oct,Q4,Fall
10/23/07,23-Oct,Q4,Fall
10/24/07,24-Oct,Q4,Fall
10/25/07,25-Oct,Q4,Fall
10/26/07,26-Oct,Q4,Fall
10/29/07,29-Oct,Q4,Fall
10/30/07,30-Oct,Q4,Fall
10/31/07,31-Oct,Q4,Fall
11/1/07,1-Nov,Q4,Fall
11/4/07,4-Nov,Q4,Fall
11/5/07,5-Nov,Q4,Fall
11/6/07,6-Nov,Q4,Fall
11/7/07,7-Nov,Q4,Fall
11/9/07,9-Nov,Q4,Fall
11/10/07,10-Nov,Q4,Fall
11/12/07,12-Nov,Q4,Fall
11/13/07,13-Nov,Q4,Fall
11/14/07,14-Nov,Q4,Fall
11/15/07,15-Nov,Q4,Fall
11/16/07,16-Nov,Q4,Fall
11/19/07,19-Nov,Q4,Fall
11/20/07,20-Nov,Q4,Fall
11/21/07,21-Nov,Q4,Fall
11/23/07,23-Nov,Q4,Fall
11/26/07,26-Nov,Q4,Fall
11/27/07,27-Nov,Q4,Fall
11/28/07,28-Nov,Q4,Fall
11/29/07,29-Nov,Q4,Fall
11/30/07,30-Nov,Q4,Fall
12/1/07,1-Dec,Q4,Winter
12/2/07,2-Dec,Q4,Winter
12/3/07,3-Dec,Q4,Winter
12/4/07,4-Dec,Q4,Winter
12/6/07,6-Dec,Q4,Winter
12/7/07,7-Dec,Q4,Winter
12/9/07,9-Dec,Q4,Winter
12/10/07,10-Dec,Q4,Winter
12/11/07,11-Dec,Q4,Winter
12/12/07,12-Dec,Q4,Winter
12/13/07,13-Dec,Q4,Winter
12/14/07,14-Dec,Q4,Winter
12/17/07,17-Dec,Q4,Winter
12/18/07,18-Dec,Q4,Winter
12/19/07,19-Dec,Q4,Winter
12/20/07,20-Dec,Q4,Winter
12/21/07,21-Dec,Q4,Winter
12/24/07,24-Dec,Q4,Winter
12/26/07,26-Dec,Q4,Winter
12/27/07,27-Dec,Q4,Winter
12/28/07,28-Dec,Q4,Winter
12/31/07,31-Dec,Q4,Winter
1/2/08,2-Jan,Q1,Winter
1/4/08,4-Jan,Q1,Winter
1/5/08,5-Jan,Q1,Winter
1/7/08,7-Jan,Q1,Winter
1/8/08,8-Jan,Q1,Winter
1/10/08,10-Jan,Q1,Winter
1/12/08,12-Jan,Q1,Winter
1/14/08,14-Jan,Q1,Winter
1/15/08,15-Jan,Q1,Winter
1/16/08,16-Jan,Q1,Winter
1/17/08,17-Jan,Q1,Winter
1/18/08,18-Jan,Q1,Winter
1/22/08,22-Jan,Q1,Winter
1/23/08,23-Jan,Q1,Winter
1/24/08,24-Jan,Q1,Winter
1/25/08,25-Jan,Q1,Winter
1/28/08,28-Jan,Q1,Winter
1/29/08,29-Jan,Q1,Winter
1/30/08,30-Jan,Q1,Winter
1/31/08,31-Jan,Q1,Winter
2/1/08,1-Feb,Q1,Winter
2/4/08,4-Feb,Q1,Winter
2/5/08,5-Feb,Q1,Winter
2/6/08,6-Feb,Q1,Winter
2/7/08,7-Feb,Q1,Winter
2/9/08,9-Feb,Q1,Winter
2/10/08,10-Feb,Q1,Winter
2/12/08,12-Feb,Q1,Winter
2/13/08,13-Feb,Q1,Winter
2/14/08,14-Feb,Q1,Winter
2/15/08,15-Feb,Q1,Winter
2/19/08,19-Feb,Q1,Winter
2/20/08,20-Feb,Q1,Winter
2/21/08,21-Feb,Q1,Winter
2/22/08,22-Feb,Q1,Winter
2/25/08,25-Feb,Q1,Winter
2/26/08,26-Feb,Q1,Winter
2/27/08,27-Feb,Q1,Winter
2/28/08,28-Feb,Q1,Winter
2/29/08,Feb-29,Q1,Winter
3/1/08,1-Mar,Q1,Spring
3/3/08,3-Mar,Q1,Spring
3/4/08,4-Mar,Q1,Spring
3/6/08,6-Mar,Q1,Spring
3/7/08,7-Mar,Q1,Spring
3/9/08,9-Mar,Q1,Spring
3/10/08,10-Mar,Q1,Spring
3/11/08,11-Mar,Q1,Spring
3/12/08,12-Mar,Q1,Spring
3/13/08,13-Mar,Q1,Spring
3/14/08,14-Mar,Q1,Spring
3/17/08,17-Mar,Q1,Spring
3/18/08,18-Mar,Q1,Spring
3/19/08,19-Mar,Q1,Spring
3/20/08,20-Mar,Q1,Spring
3/24/08,24-Mar,Q1,Spring
3/25/08,25-Mar,Q1,Spring
3/26/08,26-Mar,Q1,Spring
3/27/08,27-Mar,Q1,Spring
3/28/08,28-Mar,Q1,Spring
3/31/08,31-Mar,Q1,Spring
4/1/08,1-Apr,Q2,Spring
4/2/08,2-Apr,Q2,Spring
4/3/08,3-Apr,Q2,Spring
4/4/08,4-Apr,Q2,Spring
4/6/08,6-Apr,Q2,Spring
4/8/08,8-Apr,Q2,Spring
4/9/08,9-Apr,Q2,Spring
4/11/08,11-Apr,Q2,Spring
4/12/08,12-Apr,Q2,Spring
4/14/08,14-Apr,Q2,Spring
4/15/08,15-Apr,Q2,Spring
4/16/08,16-Apr,Q2,Spring
4/17/08,17-Apr,Q2,Spring
4/18/08,18-Apr,Q2,Spring
4/21/08,21-Apr,Q2,Spring
4/22/08,22-Apr,Q2,Spring
4/23/08,23-Apr,Q2,Spring
4/24/08,24-Apr,Q2,Spring
4/25/08,25-Apr,Q2,Spring
4/28/08,28-Apr,Q2,Spring
4/29/08,29-Apr,Q2,Spring
4/30/08,30-Apr,Q2,Spring
5/2/08,2-May,Q2,Spring
5/3/08,3-May,Q2,Spring
5/5/08,5-May,Q2,Spring
5/6/08,6-May,Q2,Spring
5/8/08,8-May,Q2,Spring
5/9/08,9-May,Q2,Spring
5/11/08,11-May,Q2,Spring
5/12/08,12-May,Q2,Spring
5/13/08,13-May,Q2,Spring
5/14/08,14-May,Q2,Spring
5/15/08,15-May,Q2,Spring
5/16/08,16-May,Q2,Spring
5/19/08,19-May,Q2,Spring
5/20/08,20-May,Q2,Spring
5/21/08,21-May,Q2,Spring
5/22/08,22-May,Q2,Spring
5/23/08,23-May,Q2,Spring
5/27/08,27-May,Q2,Spring
5/28/08,28-May,Q2,Spring
5/29/08,29-May,Q2,Spring
5/30/08,30-May,Q2,Spring
6/2/08,2-Jun,Q2,Summer
6/3/08,3-Jun,Q2,Summer
6/5/08,5-Jun,Q2,Summer
6/6/08,6-Jun,Q2,Summer
6/8/08,8-Jun,Q2,Summer
6/10/08,10-Jun,Q2,Summer
6/11/08,11-Jun,Q2,Summer
6/13/08,13-Jun,Q2,Summer
6/16/08,16-Jun,Q2,Summer
6/17/08,17-Jun,Q2,Summer
6/18/08,18-Jun,Q2,Summer
6/19/08,19-Jun,Q2,Summer
6/20/08,20-Jun,Q2,Summer
6/23/08,23-Jun,Q2,Summer
6/24/08,24-Jun,Q2,Summer
6/25/08,25-Jun,Q2,Summer
6/26/08,26-Jun,Q2,Summer
6/27/08,27-Jun,Q2,Summer
6/30/08,30-Jun,Q2,Summer
