Date,Day_Month,Year,Month,Season,Quarter,Open,High,Low,Close,Adj Close,Volume,Open_Change,High_Change,Low_Change,Close_Change,Volume_Change,Gain_Loss_Open,Gain_Loss_High,Gain_Loss_Low,Gain_Loss_Close,Gain_Loss_Volume
9/13/05,09/13,2005,9,Fall,Q3,1.822143,1.831786,1.797143,1.815,1.560724,492884000,-0.828214,-0.832143,-0.8225,-0.839643,-62518400,Loss,Loss,Loss,Loss,Loss
9/14/05,09/14,2005,9,Fall,Q3,1.823571,1.828214,1.766429,1.771786,1.523564,474426400,0.001428,-0.003572,-0.030714,-0.043214,-18457600,Gain,Loss,Loss,Loss,Loss
9/15/05,09/15,2005,9,Fall,Q3,1.785714,1.792143,1.761786,1.781071,1.531548,415156000,-0.037857,-0.036071,-0.004643,0.009285,-59270400,Loss,Loss,Loss,Gain,Loss
9/16/05,09/16,2005,9,Fall,Q3,1.793929,1.828929,1.783929,1.828929,1.572701,591004400,0.008215,0.036786,0.022143,0.047858,175848400,Gain,Gain,Gain,Gain,Gain
9/19/05,09/19,2005,9,Fall,Q3,1.823214,1.888929,1.823214,1.88,1.616617,783731200,0.029285,0.06,0.039285,0.051071,192726800,Gain,Gain,Gain,Gain,Gain
9/20/05,09/20,2005,9,Fall,Q3,1.8925,1.921786,1.89,1.899643,1.633508,819828800,0.069286,0.032857,0.066786,0.019643,36097600,Gain,Gain,Gain,Gain,Gain
9/21/05,09/21,2005,9,Fall,Q3,1.891429,1.894643,1.852143,1.861071,1.60034,434747600,-0.001071,-0.027143,-0.037857,-0.038572,-385081200,Loss,Loss,Loss,Loss,Loss
9/22/05,09/22,2005,9,Fall,Q3,1.852857,1.873929,1.832857,1.853571,1.593891,463727600,-0.038572,-0.020714,-0.019286,-0.0075,28980000,Loss,Loss,Loss,Loss,Gain
9/23/05,09/23,2005,9,Fall,Q3,1.860714,1.910714,1.851429,1.9,1.633816,558457200,0.007857,0.036785,0.018572,0.046429,94729600,Gain,Gain,Gain,Gain,Gain
9/26/05,09/26,2005,9,Fall,Q3,1.929643,1.948571,1.904286,1.922857,1.65347,546562800,0.068929,0.037857,0.052857,0.022857,-11894400,Gain,Gain,Gain,Gain,Loss
9/27/05,09/27,2005,9,Fall,Q3,1.925714,1.937143,1.908214,1.908571,1.641185,341703600,-0.003929,-0.011428,0.003928,-0.014286,-204859200,Loss,Loss,Gain,Loss,Loss
9/28/05,09/28,2005,9,Fall,Q3,1.895357,1.896786,1.806786,1.824286,1.568709,1125544000,-0.030357,-0.040357,-0.101428,-0.084285,783840400,Loss,Loss,Loss,Loss,Gain
9/29/05,09/29,2005,9,Fall,Q3,1.829643,1.878214,1.814643,1.869286,1.607404,636846000,-0.065714,-0.018572,0.007857,0.045,-488698000,Loss,Loss,Gain,Gain,Loss
9/30/05,09/30,2005,9,Fall,Q3,1.868929,1.916071,1.852857,1.914643,1.646407,531633200,0.039286,0.037857,0.038214,0.045357,-105212800,Gain,Gain,Gain,Gain,Loss
10/1/05,10/01,2005,10,Fall,Q4,1.246964,1.2625,1.212143,1.231429,1.058909,1725309600,-0.621965,-0.653571,-0.640714,-0.683214,1193676400,Loss,Loss,Loss,Loss,Gain
10/2/05,10/02,2005,10,Fall,Q4,1.405714,1.415714,1.368929,1.399286,1.20325,1093019200,0.15875,0.153214,0.156786,0.167857,-632290400,Gain,Gain,Gain,Gain,Loss
10/3/05,10/03,2005,10,Fall,Q4,1.411786,1.437857,1.396429,1.4225,1.223212,777109200,0.006072,0.022143,0.0275,0.023214,-315910000,Gain,Gain,Gain,Gain,Loss
10/5/05,10/05,2005,10,Fall,Q4,1.3125,1.330357,1.2975,1.300714,1.118488,440263600,-0.099286,-0.1075,-0.098929,-0.121786,-336845600,Loss,Loss,Loss,Loss,Loss
10/6/05,10/06,2005,10,Fall,Q4,1.335714,1.335714,1.268571,1.278929,1.099755,678932800,0.023214,0.005357,-0.028929,-0.021785,238669200,Gain,Gain,Loss,Loss,Gain
10/8/05,10/08,2005,10,Fall,Q4,1.571429,1.585357,1.546786,1.549286,1.332236,360945200,0.235715,0.249643,0.278215,0.270357,-317987600,Gain,Gain,Gain,Gain,Loss
10/10/05,10/10,2005,10,Fall,Q4,1.848571,1.853929,1.795714,1.798929,1.546904,507505600,0.277142,0.268572,0.248928,0.249643,146560400,Gain,Gain,Gain,Gain,Gain
10/11/05,10/11,2005,10,Fall,Q4,2.165714,2.185714,2.1075,2.185,1.878888,665344400,0.317143,0.331785,0.311786,0.386071,157838800,Gain,Gain,Gain,Gain,Gain
10/13/05,10/13,2005,10,Fall,Q4,1.765714,1.926786,1.759643,1.919286,1.6504,1865575600,-0.4,-0.258928,-0.347857,-0.265714,1200231200,Loss,Loss,Loss,Loss,Gain
10/14/05,10/14,2005,10,Fall,Q4,1.929643,1.941071,1.885357,1.928571,1.658383,1035552000,0.163929,0.014285,0.125714,0.009285,-830023600,Gain,Gain,Gain,Gain,Loss
10/17/05,10/17,2005,10,Fall,Q4,1.927857,1.936786,1.881429,1.908571,1.641185,616834400,-0.001786,-0.004285,-0.003928,-0.02,-418717600,Loss,Loss,Loss,Loss,Loss
10/18/05,10/18,2005,10,Fall,Q4,1.901786,1.926786,1.864286,1.864643,1.603412,609588000,-0.026071,-0.01,-0.017143,-0.043928,-7246400,Loss,Loss,Loss,Loss,Loss
10/19/05,10/19,2005,10,Fall,Q4,1.859643,1.962857,1.828929,1.962143,1.687252,1008683200,-0.042143,0.036071,-0.035357,0.0975,399095200,Loss,Gain,Loss,Gain,Gain
10/20/05,10/20,2005,10,Fall,Q4,1.945357,2.017857,1.941071,2.005,1.724105,1357762000,0.085714,0.055,0.112142,0.042857,349078800,Gain,Gain,Gain,Gain,Gain
10/21/05,10/21,2005,10,Fall,Q4,2.03,2.035,1.977143,1.987857,1.709364,796726000,0.084643,0.017143,0.036072,-0.017143,-561036000,Gain,Gain,Gain,Loss,Loss
10/24/05,10/24,2005,10,Fall,Q4,1.973214,2.028214,1.9675,2.028214,1.744067,609753200,-0.056786,-0.006786,-0.009643,0.040357,-186972800,Loss,Loss,Loss,Gain,Loss
10/25/05,10/25,2005,10,Fall,Q4,2.014286,2.030357,1.988929,2.003571,1.722876,465127600,0.041072,0.002143,0.021429,-0.024643,-144625600,Gain,Gain,Gain,Loss,Loss
10/26/05,10/26,2005,10,Fall,Q4,2.01,2.055714,1.997143,2.036786,1.751438,631593200,-0.004286,0.025357,0.008214,0.033215,166465600,Loss,Gain,Gain,Gain,Gain
10/27/05,10/27,2005,10,Fall,Q4,2.035357,2.036071,1.978929,1.978929,1.701687,411541200,0.025357,-0.019643,-0.018214,-0.057857,-220052000,Gain,Loss,Loss,Loss,Loss
10/28/05,10/28,2005,10,Fall,Q4,2.001429,2.015357,1.934643,1.945357,1.672818,769787200,-0.033928,-0.020714,-0.044286,-0.033572,358246000,Loss,Loss,Loss,Loss,Gain
10/31/05,10/31,2005,10,Fall,Q4,1.971429,2.070714,1.955357,2.056786,1.768636,940844800,-0.03,0.055357,0.020714,0.111429,171057600,Loss,Gain,Gain,Gain,Gain
11/1/05,11/01,2005,11,Fall,Q4,1.21875,1.234821,1.145357,1.152857,0.991345,2611627200,-0.752679,-0.835893,-0.81,-0.903929,1670782400,Loss,Loss,Loss,Loss,Gain
11/2/05,11/02,2005,11,Fall,Q4,1.426071,1.46,1.409643,1.450179,1.247013,1201054400,0.207321,0.225179,0.264286,0.297322,-1410572800,Gain,Gain,Gain,Gain,Loss
11/3/05,11/03,2005,11,Fall,Q4,1.436071,1.449643,1.421429,1.438214,1.236724,632830800,0.01,-0.010357,0.011786,-0.011965,-568223600,Gain,Loss,Gain,Loss,Loss
11/4/05,11/04,2005,11,Fall,Q4,1.576786,1.580357,1.496786,1.497143,1.287398,821662800,0.140715,0.130714,0.075357,0.058929,188832000,Gain,Gain,Gain,Gain,Gain
11/5/05,11/05,2005,11,Fall,Q4,1.257143,1.273929,1.1825,1.271786,1.093613,2041981200,-0.319643,-0.306428,-0.314286,-0.225357,1220318400,Loss,Loss,Loss,Loss,Gain
11/7/05,11/07,2005,11,Fall,Q4,1.370357,1.380357,1.349286,1.360714,1.170082,388788400,0.113214,0.106428,0.166786,0.088928,-1653192800,Gain,Gain,Gain,Gain,Loss
11/8/05,11/08,2005,11,Fall,Q4,1.549643,1.575714,1.544643,1.571429,1.351276,271983600,0.179286,0.195357,0.195357,0.210715,-116804800,Gain,Gain,Gain,Gain,Loss
11/10/05,11/10,2005,11,Fall,Q4,1.829643,1.8525,1.8,1.8425,1.584371,1225884800,0.28,0.276786,0.255357,0.271071,953901200,Gain,Gain,Gain,Gain,Gain
11/11/05,11/11,2005,11,Fall,Q4,2.197857,2.218214,2.190714,2.197857,1.889943,425448800,0.368214,0.365714,0.390714,0.355357,-800436000,Gain,Gain,Gain,Gain,Loss
11/14/05,11/14,2005,11,Fall,Q4,2.197857,2.213571,2.175357,2.194643,1.88718,369933200,0,-0.004643,-0.015357,-0.003214,-55515600,Gain,Loss,Loss,Loss,Loss
11/15/05,11/15,2005,11,Fall,Q4,2.2,2.252857,2.195,2.224286,1.91267,536841200,0.002143,0.039286,0.019643,0.029643,166908000,Gain,Gain,Gain,Gain,Gain
11/16/05,11/16,2005,11,Fall,Q4,2.255357,2.323571,2.253214,2.319643,1.994667,784515200,0.055357,0.070714,0.058214,0.095357,247674000,Gain,Gain,Gain,Gain,Gain
11/17/05,11/17,2005,11,Fall,Q4,2.3425,2.352857,2.294643,2.304286,1.981462,676205600,0.087143,0.029286,0.041429,-0.015357,-108309600,Gain,Gain,Gain,Loss,Loss
11/18/05,11/18,2005,11,Fall,Q4,2.3325,2.336786,2.298929,2.305714,1.98269,524960800,-0.01,-0.016071,0.004286,0.001428,-151244800,Loss,Loss,Gain,Gain,Loss
11/21/05,11/21,2005,11,Fall,Q4,2.315,2.328214,2.275714,2.32,1.994974,511711200,-0.0175,-0.008572,-0.023215,0.014286,-13249600,Loss,Loss,Loss,Gain,Loss
11/22/05,11/22,2005,11,Fall,Q4,2.315714,2.384286,2.304286,2.375714,2.042883,540282400,0.000714,0.056072,0.028572,0.055714,28571200,Gain,Gain,Gain,Gain,Gain
11/23/05,11/23,2005,11,Fall,Q4,2.388571,2.427857,2.381786,2.396786,2.061004,485853200,0.072857,0.043571,0.0775,0.021072,-54429200,Gain,Gain,Gain,Gain,Loss
11/25/05,11/25,2005,11,Fall,Q4,2.416429,2.483571,2.410714,2.476429,2.129488,395012800,0.027858,0.055714,0.028928,0.079643,-90840400,Gain,Gain,Gain,Gain,Loss
11/28/05,11/28,2005,11,Fall,Q4,2.525714,2.538214,2.466786,2.487857,2.139315,1018519600,0.109285,0.054643,0.056072,0.011428,623506800,Gain,Gain,Gain,Gain,Gain
11/29/05,11/29,2005,11,Fall,Q4,2.499643,2.510714,2.405357,2.432143,2.091406,891433200,-0.026071,-0.0275,-0.061429,-0.055714,-127086400,Loss,Loss,Loss,Loss,Loss
11/30/05,11/30,2005,11,Fall,Q4,2.443929,2.458929,2.411429,2.422143,2.082808,595674800,-0.055714,-0.051785,0.006072,-0.01,-295758400,Loss,Loss,Gain,Loss,Loss
12/1/05,12/01,2005,12,Winter,Q4,1.16875,1.176786,1.130357,1.168929,1.005165,1919702400,-1.275179,-1.282143,-1.281072,-1.253214,1324027600,Loss,Loss,Loss,Loss,Gain
12/4/05,12/04,2005,12,Winter,Q4,1.5175,1.5425,1.500357,1.523571,1.310123,981061200,0.34875,0.365714,0.37,0.354642,-938641200,Gain,Gain,Gain,Gain,Loss
12/5/05,12/05,2005,12,Winter,Q4,1.265,1.271071,1.214286,1.218929,1.048161,970242000,-0.2525,-0.271429,-0.286071,-0.304642,-10819200,Loss,Loss,Loss,Loss,Loss
12/7/05,12/07,2005,12,Winter,Q4,1.365357,1.371429,1.353929,1.365714,1.174381,387038400,0.100357,0.100358,0.139643,0.146785,-583203600,Gain,Gain,Gain,Gain,Loss
12/8/05,12/08,2005,12,Winter,Q4,1.552143,1.650714,1.548571,1.646429,1.415769,916036800,0.186786,0.279285,0.194642,0.280715,528998400,Gain,Gain,Gain,Gain,Gain
12/9/05,12/09,2005,12,Winter,Q4,1.825,1.843929,1.806429,1.835714,1.578536,452796400,0.272857,0.193215,0.257858,0.189285,-463240400,Gain,Gain,Gain,Gain,Loss
12/10/05,12/10,2005,12,Winter,Q4,1.7375,1.796429,1.709643,1.758929,1.512508,2697486400,-0.0875,-0.0475,-0.096786,-0.076785,2244690000,Loss,Loss,Loss,Loss,Gain
12/12/05,12/12,2005,12,Winter,Q4,2.673929,2.691071,2.662857,2.675357,2.300547,524994400,0.936429,0.894642,0.953214,0.916428,-2172492000,Gain,Gain,Gain,Gain,Loss
12/13/05,12/13,2005,12,Winter,Q4,2.673214,2.695,2.650357,2.677857,2.302697,493816400,-0.000715,0.003929,-0.0125,0.0025,-31178000,Loss,Gain,Loss,Gain,Loss
12/14/05,12/14,2005,12,Winter,Q4,2.590357,2.617857,2.509643,2.571786,2.211486,1450716400,-0.082857,-0.077143,-0.140714,-0.106071,956900000,Loss,Loss,Loss,Loss,Gain
12/15/05,12/15,2005,12,Winter,Q4,2.595714,2.602143,2.548214,2.577857,2.216707,561162000,0.005357,-0.015714,0.038571,0.006071,-889554400,Gain,Loss,Gain,Gain,Loss
12/16/05,12/16,2005,12,Winter,Q4,2.576429,2.582143,2.537857,2.539643,2.183846,671171200,-0.019285,-0.02,-0.010357,-0.038214,110009200,Loss,Loss,Loss,Loss,Gain
12/19/05,12/19,2005,12,Winter,Q4,2.539643,2.592857,2.537143,2.549286,2.192138,529295200,-0.036786,0.010714,-0.000714,0.009643,-141876000,Loss,Gain,Loss,Gain,Loss
12/20/05,12/20,2005,12,Winter,Q4,2.558214,2.585,2.54,2.575357,2.214558,479108000,0.018571,-0.007857,0.002857,0.026071,-50187200,Gain,Loss,Gain,Gain,Loss
12/21/05,12/21,2005,12,Winter,Q4,2.592857,2.628929,2.590714,2.625,2.257245,475736800,0.034643,0.043929,0.050714,0.049643,-3371200,Gain,Gain,Gain,Gain,Loss
12/22/05,12/22,2005,12,Winter,Q4,2.639643,2.660357,2.628571,2.643571,2.273214,370610800,0.046786,0.031428,0.037857,0.018571,-105126000,Gain,Gain,Gain,Gain,Loss
12/23/05,12/23,2005,12,Winter,Q4,2.648929,2.652143,2.617857,2.619643,2.252638,229857600,0.009286,-0.008214,-0.010714,-0.023928,-140753200,Gain,Loss,Loss,Loss,Loss
12/27/05,12/27,2005,12,Winter,Q4,2.642857,2.685,2.641071,2.651071,2.279664,590590000,-0.006072,0.032857,0.023214,0.031428,360732400,Loss,Gain,Gain,Gain,Gain
12/28/05,12/28,2005,12,Winter,Q4,2.659643,2.67,2.618571,2.6275,2.259395,398115200,0.016786,-0.015,-0.0225,-0.023571,-192474800,Gain,Loss,Loss,Loss,Loss
12/29/05,12/29,2005,12,Winter,Q4,2.635,2.636429,2.550714,2.551786,2.194288,490025200,-0.024643,-0.033571,-0.067857,-0.075714,91910000,Loss,Loss,Loss,Loss,Gain
12/30/05,12/30,2005,12,Winter,Q4,2.5325,2.586786,2.512143,2.5675,2.2078,624262800,-0.1025,-0.049643,-0.038571,0.015714,134237600,Loss,Loss,Loss,Gain,Gain
1/2/06,01/02,2006,1,Winter,Q1,2.676786,2.730714,2.665714,2.693571,2.316209,521186400,0.144286,0.143928,0.153571,0.126071,-103076400,Gain,Gain,Gain,Gain,Loss
1/3/06,01/03,2006,1,Winter,Q1,2.458571,2.481786,2.429286,2.467857,2.122117,763817600,-0.218215,-0.248928,-0.236428,-0.225714,242631200,Loss,Loss,Loss,Loss,Gain
1/5/06,01/05,2006,1,Winter,Q1,2.5275,2.555,2.47,2.485714,2.137472,750380400,0.068929,0.073214,0.040714,0.017857,-13437200,Gain,Gain,Gain,Gain,Loss
1/6/06,01/06,2006,1,Winter,Q1,2.1375,2.224286,2.125714,2.220357,1.909291,942508000,-0.39,-0.330714,-0.344286,-0.265357,192127600,Loss,Loss,Loss,Loss,Gain
1/8/06,01/08,2006,1,Winter,Q1,2.400714,2.426071,2.355,2.399286,2.063153,711765600,0.263214,0.201785,0.229286,0.178929,-230742400,Gain,Gain,Gain,Gain,Loss
1/9/06,01/09,2006,1,Winter,Q1,2.445714,2.451786,2.422143,2.442143,2.100006,408494800,0.045,0.025715,0.067143,0.042857,-303270800,Gain,Gain,Gain,Gain,Loss
1/11/06,01/11,2006,1,Winter,Q1,2.896429,2.906429,2.798571,2.827143,2.431068,611192400,0.450715,0.454643,0.376428,0.385,202697600,Gain,Gain,Gain,Gain,Gain
1/12/06,01/12,2006,1,Winter,Q1,3.278571,3.2975,3.217857,3.261429,2.804513,795079600,0.382142,0.391071,0.419286,0.434286,183887200,Gain,Gain,Gain,Gain,Gain
1/13/06,01/13,2006,1,Winter,Q1,3.035357,3.071786,3.021429,3.056786,2.62854,776305600,-0.243214,-0.225714,-0.196428,-0.204643,-18774000,Loss,Loss,Loss,Loss,Loss
1/17/06,01/17,2006,1,Winter,Q1,3.060714,3.085,2.995357,3.025357,2.601513,835623600,0.025357,0.013214,-0.026072,-0.031429,59318000,Gain,Gain,Loss,Loss,Gain
1/18/06,01/18,2006,1,Winter,Q1,2.967143,3.001786,2.923214,2.946071,2.533335,1200637200,-0.093571,-0.083214,-0.072143,-0.079286,365013600,Loss,Loss,Loss,Loss,Gain
1/19/06,01/19,2006,1,Winter,Q1,2.901786,2.916429,2.812143,2.822857,2.427383,1695848000,-0.065357,-0.085357,-0.111071,-0.123214,495210800,Loss,Loss,Loss,Loss,Gain
1/20/06,01/20,2006,1,Winter,Q1,2.831429,2.858571,2.708214,2.7175,2.336786,1134758800,-0.070357,-0.057858,-0.103929,-0.105357,-561089200,Loss,Loss,Loss,Loss,Loss
1/23/06,01/23,2006,1,Winter,Q1,2.717857,2.841429,2.714286,2.773929,2.38531,1059730000,-0.113572,-0.017142,0.006072,0.056429,-75028800,Loss,Loss,Gain,Gain,Loss
1/24/06,01/24,2006,1,Winter,Q1,2.812857,2.836429,2.706071,2.715714,2.33525,1142254400,0.095,-0.005,-0.008215,-0.058215,82524400,Gain,Loss,Loss,Loss,Gain
1/25/06,01/25,2006,1,Winter,Q1,2.763929,2.767857,2.616071,2.65,2.278743,1275786400,-0.048928,-0.068572,-0.09,-0.065714,133532000,Loss,Loss,Loss,Loss,Gain
1/26/06,01/26,2006,1,Winter,Q1,2.661786,2.693929,2.568929,2.583214,2.221313,1181387200,-0.102143,-0.073928,-0.047142,-0.066786,-94399200,Loss,Loss,Loss,Loss,Loss
1/27/06,01/27,2006,1,Winter,Q1,2.605357,2.628571,2.539286,2.5725,2.2121,953864800,-0.056429,-0.065358,-0.029643,-0.010714,-227522400,Loss,Loss,Loss,Loss,Loss
1/30/06,01/30,2006,1,Winter,Q1,2.541786,2.735714,2.531071,2.678571,2.30331,1398401200,-0.063571,0.107143,-0.008215,0.106071,444536400,Loss,Gain,Loss,Gain,Gain
1/31/06,01/31,2006,1,Winter,Q1,2.696429,2.726429,2.633929,2.696786,2.318974,913542000,0.154643,-0.009285,0.102858,0.018215,-484859200,Gain,Loss,Gain,Gain,Loss
2/2/06,02/02,2006,2,Winter,Q1,2.682143,2.691429,2.573214,2.575,2.21425,707322000,-0.014286,-0.035,-0.060715,-0.121786,-206220000,Loss,Loss,Loss,Loss,Loss
2/3/06,02/03,2006,2,Winter,Q1,2.463929,2.499643,2.4525,2.486071,2.137779,625273600,-0.218214,-0.191786,-0.120714,-0.088929,-82048400,Loss,Loss,Loss,Loss,Loss
2/5/06,02/05,2006,2,Winter,Q1,2.505357,2.570714,2.503929,2.557857,2.199508,771663200,0.041428,0.071071,0.051429,0.071786,146389600,Gain,Gain,Gain,Gain,Gain
2/6/06,02/06,2006,2,Winter,Q1,2.249643,2.253571,2.174286,2.202143,1.893629,685787200,-0.255714,-0.317143,-0.329643,-0.355714,-85876000,Loss,Loss,Loss,Loss,Loss
2/8/06,02/08,2006,2,Winter,Q1,2.416071,2.452857,2.411071,2.434286,2.09325,550768400,0.166428,0.199286,0.236785,0.232143,-135018800,Gain,Gain,Gain,Gain,Loss
2/10/06,02/10,2006,2,Winter,Q1,2.682143,2.709643,2.653571,2.673571,2.299011,712639200,0.266072,0.256786,0.2425,0.239285,161870800,Gain,Gain,Gain,Gain,Gain
2/11/06,02/11,2006,2,Winter,Q1,2.818571,2.832857,2.803571,2.820714,2.42554,465483200,0.136428,0.123214,0.15,0.147143,-247156000,Gain,Gain,Gain,Gain,Loss
2/13/06,02/13,2006,2,Winter,Q1,2.379643,2.383929,2.308571,2.311071,1.987297,883498000,-0.438928,-0.448928,-0.495,-0.509643,418014800,Loss,Loss,Loss,Loss,Gain
2/14/06,02/14,2006,2,Winter,Q1,2.325,2.432143,2.321429,2.415714,2.07728,1160938800,-0.054643,0.048214,0.012858,0.104643,277440800,Loss,Gain,Gain,Gain,Gain
2/15/06,02/15,2006,2,Winter,Q1,2.398571,2.486429,2.383929,2.472143,2.125803,1159771200,0.073571,0.054286,0.0625,0.056429,-1167600,Gain,Gain,Gain,Gain,Loss
2/16/06,02/16,2006,2,Winter,Q1,2.496786,2.536071,2.481429,2.520357,2.167262,948175200,0.098215,0.049642,0.0975,0.048214,-211596000,Gain,Gain,Gain,Gain,Loss
2/17/06,02/17,2006,2,Winter,Q1,2.510714,2.531786,2.486071,2.510357,2.158663,575999200,0.013928,-0.004285,0.004642,-0.01,-372176000,Gain,Loss,Gain,Loss,Loss
2/21/06,02/21,2006,2,Winter,Q1,2.521071,2.528571,2.452857,2.467143,2.121503,779606800,0.010357,-0.003215,-0.033214,-0.043214,203607600,Gain,Loss,Loss,Loss,Gain
2/22/06,02/22,2006,2,Winter,Q1,2.464286,2.559643,2.428571,2.547143,2.190295,978238800,-0.056785,0.031072,-0.024286,0.08,198632000,Loss,Gain,Loss,Gain,Gain
2/23/06,02/23,2006,2,Winter,Q1,2.563929,2.607143,2.551071,2.5625,2.203501,856917600,0.099643,0.0475,0.1225,0.015357,-121321200,Gain,Gain,Gain,Gain,Loss
2/24/06,02/24,2006,2,Winter,Q1,2.576429,2.603214,2.542857,2.552143,2.194595,534744000,0.0125,-0.003929,-0.008214,-0.010357,-322173600,Gain,Loss,Loss,Loss,Loss
2/27/06,02/27,2006,2,Winter,Q1,2.571071,2.575714,2.523214,2.535357,2.180161,791240800,-0.005358,-0.0275,-0.019643,-0.016786,256496800,Loss,Loss,Loss,Loss,Gain
2/28/06,02/28,2006,2,Winter,Q1,2.556429,2.585714,2.432143,2.446071,2.103383,1266980400,-0.014642,0.01,-0.091071,-0.089286,475739600,Loss,Gain,Loss,Loss,Gain
3/1/06,03/01,2006,3,Spring,Q1,2.585,2.669643,2.580357,2.669643,2.295634,807234400,0.028571,0.083929,0.148214,0.223572,-459746000,Gain,Gain,Gain,Gain,Loss
3/2/06,03/02,2006,3,Spring,Q1,2.58,2.599643,2.537143,2.566071,2.206571,692123600,-0.005,-0.07,-0.043214,-0.103572,-115110800,Loss,Loss,Loss,Loss,Loss
3/3/06,03/03,2006,3,Spring,Q1,2.478571,2.496786,2.411786,2.418571,2.079736,737668400,-0.101429,-0.102857,-0.125357,-0.1475,45544800,Loss,Loss,Loss,Loss,Gain
3/4/06,03/04,2006,3,Spring,Q1,2.273929,2.29,2.236071,2.2375,1.924033,815791200,-0.204642,-0.206786,-0.175715,-0.181071,78122800,Loss,Loss,Loss,Loss,Gain
3/5/06,03/05,2006,3,Spring,Q1,2.565357,2.569643,2.506429,2.540714,2.184767,686991200,0.291428,0.279643,0.270358,0.303214,-128800000,Gain,Gain,Gain,Gain,Loss
3/7/06,03/07,2006,3,Spring,Q1,2.054286,2.077857,2.047857,2.069643,1.779692,194770800,-0.511071,-0.491786,-0.458572,-0.471071,-492220400,Loss,Loss,Loss,Loss,Loss
3/8/06,03/08,2006,3,Spring,Q1,2.425357,2.5,2.421786,2.485357,2.137166,841044400,0.371071,0.422143,0.373929,0.415714,646273600,Gain,Gain,Gain,Gain,Gain
3/10/06,03/10,2006,3,Spring,Q1,2.658929,2.676786,2.613929,2.645714,2.275057,790708800,0.233572,0.176786,0.192143,0.160357,-50335600,Gain,Gain,Gain,Gain,Loss
3/11/06,03/11,2006,3,Spring,Q1,2.834286,2.840357,2.778214,2.796071,2.404349,431888800,0.175357,0.163571,0.164285,0.150357,-358820000,Gain,Gain,Gain,Gain,Loss
3/13/06,03/13,2006,3,Spring,Q1,2.323214,2.367143,2.313929,2.345714,2.017086,861187600,-0.511072,-0.473214,-0.464285,-0.450357,429298800,Loss,Loss,Loss,Loss,Gain
3/14/06,03/14,2006,3,Spring,Q1,2.348929,2.404286,2.339286,2.404286,2.067452,642020400,0.025715,0.037143,0.025357,0.058572,-219167200,Gain,Gain,Gain,Gain,Loss
3/15/06,03/15,2006,3,Spring,Q1,2.418214,2.43,2.34,2.365357,2.033977,891996000,0.069285,0.025714,0.000714,-0.038929,249975600,Gain,Gain,Gain,Loss,Gain
3/16/06,03/16,2006,3,Spring,Q1,2.3875,2.389286,2.296429,2.296786,1.975013,749638400,-0.030714,-0.040714,-0.043571,-0.068571,-142357600,Loss,Loss,Loss,Loss,Loss
3/17/06,03/17,2006,3,Spring,Q1,2.3125,2.340714,2.289643,2.309286,1.985762,812042000,-0.075,-0.048572,-0.006786,0.0125,62403600,Loss,Loss,Loss,Gain,Gain
3/20/06,03/20,2006,3,Spring,Q1,2.329286,2.337857,2.281071,2.285357,1.965185,605441200,0.016786,-0.002857,-0.008572,-0.023929,-206600800,Gain,Loss,Loss,Loss,Loss
3/21/06,03/21,2006,3,Spring,Q1,2.2075,2.297857,2.1925,2.2075,1.898236,1345366400,-0.121786,-0.04,-0.088571,-0.077857,739925200,Loss,Loss,Loss,Loss,Gain
3/22/06,03/22,2006,3,Spring,Q1,2.22,2.258929,2.188214,2.2025,1.893936,1345895600,0.0125,-0.038928,-0.004286,-0.005,529200,Gain,Loss,Loss,Loss,Gain
3/23/06,03/23,2006,3,Spring,Q1,2.207857,2.210714,2.128929,2.148571,1.847562,1427826400,-0.012143,-0.048215,-0.059285,-0.053929,81930800,Loss,Loss,Loss,Loss,Gain
3/24/06,03/24,2006,3,Spring,Q1,2.151786,2.176429,2.108214,2.141429,1.841421,1071980000,-0.056071,-0.034285,-0.020715,-0.007142,-355846400,Loss,Loss,Loss,Loss,Loss
3/27/06,03/27,2006,3,Spring,Q1,2.155357,2.192143,2.121429,2.125357,1.827601,1108072000,0.003571,0.015714,0.013215,-0.016072,36092000,Gain,Gain,Gain,Loss,Gain
3/28/06,03/28,2006,3,Spring,Q1,2.129643,2.147857,2.080357,2.096786,1.803032,1370322800,-0.025714,-0.044286,-0.041072,-0.028571,262250800,Loss,Loss,Loss,Loss,Gain
3/29/06,03/29,2006,3,Spring,Q1,2.111786,2.232857,2.059643,2.226071,1.914204,2346834000,-0.017857,0.085,-0.020714,0.129285,976511200,Loss,Gain,Loss,Gain,Gain
3/30/06,03/30,2006,3,Spring,Q1,2.243571,2.260714,2.1975,2.241071,1.927103,1390650800,0.131785,0.027857,0.137857,0.015,-956183200,Gain,Gain,Gain,Gain,Loss
3/31/06,03/31,2006,3,Spring,Q1,2.258929,2.271786,2.222857,2.24,1.926182,815357200,0.015358,0.011072,0.025357,-0.001071,-575293600,Gain,Gain,Gain,Loss,Loss
4/1/06,04/01,2006,4,Spring,Q2,2.683214,2.713571,2.660714,2.6775,2.30239,619603600,0.424285,0.441785,0.437857,0.4375,-195753600,Gain,Gain,Gain,Gain,Loss
4/4/06,04/04,2006,4,Spring,Q2,2.217857,2.222143,2.180357,2.184643,1.878581,931924000,-0.465357,-0.491428,-0.480357,-0.492857,312320400,Loss,Loss,Loss,Loss,Gain
